,offers,yes_recall
0,0.3234451373672678,0.6308139534883721
1,0.312152368110568,0.5873493975903614
2,0.3247935277262767,0.6504559270516718
3,0.3161975391875948,0.6260869565217392
4,0.3652452384965448,0.6982248520710059
5,0.3242878813416484,0.6812080536912751
6,0.3015337940333726,0.6060606060606061
7,0.3313669307264453,0.61875
8,0.3365919433676049,0.6991404011461319
9,0.3097926849823024,0.6388059701492538
10,0.3175459295466037,0.6548672566371682
11,0.3087813922130457,0.6198830409356725
12,0.3097926849823024,0.6388059701492538
13,0.3131636608798247,0.6265432098765432
14,0.2899039271869206,0.5933147632311978
15,0.3209169054441261,0.6504065040650406
16,0.3128265632900724,0.6294277929155313
17,0.312152368110568,0.5873493975903614
18,0.3108039777515591,0.6079545454545454
19,0.3247935277262767,0.6504559270516718
20,0.3276588572391707,0.6319018404907976
21,0.3182201247261082,0.6246153846153846
22,0.3252991741109051,0.6182795698924731
23,0.3089499410079218,0.65625
24,0.3269846620596662,0.665680473372781
25,0.3220967470082589,0.6483180428134556
26,0.3172088319568515,0.668693009118541
27,0.325130625316029,0.6472303206997084
28,0.3153547952132142,0.6071428571428571
29,0.3126580144951963,0.6389684813753582
30,0.3231080397775155,0.6770186335403726
31,0.3102983313669307,0.6292834890965732
32,0.3123209169054441,0.6312684365781711
33,0.3583347379066239,0.7014084507042253
34,0.3099612337771785,0.6375404530744336
35,0.3118152705208157,0.6257309941520468
36,0.3242878813416484,0.6812080536912751
37,0.3229394909826394,0.6705539358600583
38,0.3273217596494185,0.6684350132625995
39,0.3114781729310635,0.6396396396396397
40,0.3365919433676049,0.6991404011461319
41,0.3224338445980111,0.6487341772151899
42,0.315017697623462,0.6568627450980392
43,0.3354121018034721,0.6567164179104478
44,0.3161975391875948,0.6260869565217392
45,0.3335580650598348,0.6547619047619048
46,0.3096241361874262,0.6656534954407295
47,0.3182201247261082,0.6246153846153846
48,0.3059160627001517,0.6005917159763313
49,0.3089499410079218,0.65625
50,0.3185572223158604,0.673352435530086
51,0.3241193325467723,0.6484848484848484
52,0.3124894657003202,0.6136986301369863
53,0.3236136861621439,0.5993788819875776
54,0.3227709421877633,0.658753709198813
55,0.3055789651103994,0.6103151862464183
56,0.3143435024439575,0.5900621118012422
57,0.3062531602899039,0.6162790697674418
58,0.3126580144951963,0.638728323699422
59,0.2899039271869206,0.5933147632311978
60,0.3161975391875948,0.6455331412103746
61,0.3227709421877633,0.658753709198813
62,0.3089499410079218,0.65625
63,0.312152368110568,0.6392045454545454
64,0.322265295803135,0.6626506024096386
65,0.3097926849823024,0.6388059701492538
66,0.3276588572391707,0.6715976331360947
67,0.3055789651103994,0.6103151862464183
68,0.3143435024439575,0.5900621118012422
69,0.3124894657003202,0.6396396396396397
70,0.3195685150851171,0.6060606060606061
71,0.3047362211360189,0.5852941176470589
72,0.3241193325467723,0.6484848484848484
73,0.3249620765211529,0.6291793313069909
74,0.3195685150851171,0.6060606060606061
75,0.3207483566492499,0.6397849462365591
76,0.3042305747513905,0.6578171091445427
77,0.3022079892128771,0.6049046321525886
78,0.3273217596494185,0.6280487804878049
79,0.3135007584695769,0.640117994100295
80,0.3603573234451374,0.6638655462184874
81,0.3114781729310635,0.6441717791411042
82,0.3644024945221641,0.7222222222222222
83,0.3153547952132142,0.6309859154929578
84,0.3224338445980111,0.6645962732919255
85,0.3163660879824709,0.6219512195121951
86,0.3062531602899039,0.6162790697674418
87,0.3354121018034721,0.6567164179104478
88,0.3047362211360189,0.5852941176470589
89,0.316534636777347,0.6706948640483383
90,0.3694589583684476,0.6925373134328359
91,0.3200741614697455,0.6253776435045317
92,0.3003539524692398,0.5945945945945946
93,0.3182201247261082,0.6389684813753582
94,0.3192314174953649,0.6540880503144654
95,0.3234451373672678,0.6696969696969697
96,0.3135007584695769,0.6355685131195336
97,0.3478847126243047,0.7138461538461538
98,0.3229394909826394,0.6705539358600583
99,0.325130625316029,0.6472303206997084
100,0.3167031855722231,0.6342182890855457
101,0.3153547952132142,0.6309859154929578
102,0.3234451373672678,0.6308139534883721
103,0.3022079892128771,0.6049046321525886
104,0.3603573234451374,0.6638655462184874
105,0.3099612337771785,0.6394366197183099
106,0.3274903084442946,0.6676470588235294
107,0.3167031855722231,0.6342182890855457
108,0.3369290409573571,0.6329787234042553
109,0.3291757963930558,0.6694915254237288
110,0.3000168548794876,0.65625
111,0.3269846620596662,0.665680473372781
112,0.304904769930895,0.6190476190476191
113,0.3242878813416484,0.6812080536912751
114,0.3183886735209843,0.6615384615384615
115,0.3059160627001517,0.6391437308868502
116,0.3108039777515591,0.6079545454545454
117,0.3183886735209843,0.6615384615384615
118,0.3054104163155233,0.6090651558073654
119,0.3239507837518962,0.6656891495601173
120,0.316534636777347,0.6501547987616099
121,0.3205798078543738,0.6450704225352113
122,0.3000168548794876,0.65625
123,0.3140064048542053,0.6330275229357798
124,0.3278274060340468,0.6616314199395771
125,0.3210854542390022,0.6049723756906077
126,0.3160289903927187,0.6627565982404692
127,0.3161975391875948,0.6260869565217392
128,0.3261419180852857,0.6445783132530121
129,0.3027136355975054,0.6628571428571428
130,0.3269846620596662,0.665680473372781
131,0.3155233440080903,0.6686217008797654
132,0.3030507331872577,0.592814371257485
133,0.3136693072644531,0.6173913043478261
134,0.3124894657003202,0.6136986301369863
135,0.307938648238665,0.6306818181818182
136,0.3172088319568515,0.6611842105263158
137,0.3140064048542053,0.6330275229357798
138,0.3163660879824709,0.6219512195121951
139,0.3153547952132142,0.6309859154929578
140,0.316534636777347,0.6411764705882353
141,0.3168717343670992,0.6604938271604939
142,0.315017697623462,0.6568627450980392
143,0.3155233440080903,0.6686217008797654
144,0.3310298331366931,0.6340782122905028
145,0.325130625316029,0.6517857142857143
146,0.3168717343670992,0.6604938271604939
147,0.2942861958536996,0.6076696165191741
148,0.3055789651103994,0.6103151862464183
149,0.3183886735209843,0.6615384615384615
150,0.3059160627001517,0.6374622356495468
151,0.3101297825720546,0.6378205128205128
152,0.3118152705208157,0.6257309941520468
153,0.3220967470082589,0.6483180428134556
154,0.2922636103151863,0.6175548589341693
155,0.3583347379066239,0.7014084507042253
156,0.3209169054441261,0.6445783132530121
157,0.3136693072644531,0.6173913043478261
158,0.3108039777515591,0.6624605678233438
159,0.3603573234451374,0.6638655462184874
160,0.3163660879824709,0.6219512195121951
161,0.3234451373672678,0.6696969696969697
162,0.3161975391875948,0.6455331412103746
163,0.2922636103151863,0.6175548589341693
164,0.3163660879824709,0.6946107784431138
165,0.315017697623462,0.6568627450980392
166,0.3694589583684476,0.6925373134328359
167,0.3291757963930558,0.6694915254237288
168,0.3167031855722231,0.6342182890855457
169,0.3077700994437889,0.6047197640117994
170,0.3261419180852857,0.6445783132530121
171,0.3008595988538682,0.6146788990825688
172,0.3030507331872577,0.592814371257485
173,0.3205798078543738,0.6450704225352113
174,0.325130625316029,0.6517857142857143
175,0.3278274060340468,0.6522988505747126
176,0.3168717343670992,0.6604938271604939
177,0.3059160627001517,0.6374622356495468
178,0.3082757458284173,0.6457142857142857
179,0.3172088319568515,0.668693009118541
180,0.3074330018540367,0.6428571428571429
181,0.325130625316029,0.6517857142857143
182,0.312152368110568,0.6392045454545454
183,0.316534636777347,0.6501547987616099
184,0.3131636608798247,0.6265432098765432
185,0.3197370638799932,0.6392045454545454
186,0.3099612337771785,0.6394366197183099
187,0.3022079892128771,0.6049046321525886
188,0.3096241361874262,0.6656534954407295
189,0.3114781729310635,0.6441717791411042
190,0.3220967470082589,0.6467065868263473
191,0.3116467217259396,0.6549707602339181
192,0.3124894657003202,0.6031746031746031
193,0.3114781729310635,0.6396396396396397
194,0.2998483060846115,0.5944272445820433
195,0.3128265632900724,0.6294277929155313
196,0.332378223495702,0.6805970149253732
197,0.3310298331366931,0.6340782122905028
198,0.3199056126748694,0.6608695652173913
199,0.3182201247261082,0.6389684813753582
